영화코드,영화명,누적관객수,배우파워,평점,코멘트수,일차,일차2,일차3,국적군,감독평균최대관객수,감독.group,배급사평균최대관객수,배급사.group,장르평균최대관객수,장르.group,요일구분,월.group,평점계,기사수,등급평균최대관객수,공휴일평균관객수,공휴일누적평균관객수,공휴일총합
528,캡틴 아메리카: 시빌 워,5757867,77513547,8.11,10232,8,64,512,0,8354512,5,2628236,3,2008838,4,0,2,82981.52,8300,1676603.312,129807.4832,589722.9075,1011315.9
528,캡틴 아메리카: 시빌 워,6434090,77513547,8.11,10232,9,81,729,0,8354512,5,2628236,3,2008838,4,1,2,82981.52,8300,1676603.312,129807.4832,719530.3908,1011315.9
528,캡틴 아메리카: 시빌 워,6959374,77513547,8.11,10232,10,100,1000,0,8354512,5,2628236,3,2008838,4,2,2,82981.52,8300,1676603.312,103860.2757,823390.6665,1011315.9
528,캡틴 아메리카: 시빌 워,7346237,77513547,8.11,10232,11,121,1331,0,8354512,5,2628236,3,2008838,4,2,2,82981.52,8300,1676603.312,103860.2757,927250.9422,1011315.9
528,캡틴 아메리카: 시빌 워,7465011,77513547,8.11,10232,12,144,1728,0,8354512,5,2628236,3,2008838,4,0,2,82981.52,8300,1676603.312,42032.47881,969283.421,1011315.9
528,캡틴 아메리카: 시빌 워,7566703,77513547,8.11,10232,13,169,2197,0,8354512,5,2628236,3,2008838,4,0,2,82981.52,8300,1676603.312,42032.47881,1011315.9,1011315.9
529,캡틴 아메리카: 윈터 솔져,167719,58411052,8.28,1132,0,0,0,0,3435216,3,1560090.167,2,2008837.893,4,0,3,9372.96,5691,1731104.126,42032.47881,42032.47881,835765.8909
529,캡틴 아메리카: 윈터 솔져,303558,58411052,8.28,1132,1,1,1,0,3435216,3,1560090.167,2,2008837.893,4,0,3,9372.96,5691,1731104.126,42032.47881,84064.95763,835765.8909
529,캡틴 아메리카: 윈터 솔져,514685,58411052,8.28,1132,2,4,8,0,3435216,3,1560090.167,2,2008837.893,4,1,3,9372.96,5691,1731104.126,42032.47881,126097.4364,835765.8909
529,캡틴 아메리카: 윈터 솔져,1029421,58411052,8.28,1132,3,9,27,0,3435216,3,1560090.167,2,2008837.893,4,2,3,9372.96,5691,1731104.126,103860.2757,229957.7122,835765.8909
529,캡틴 아메리카: 윈터 솔져,1473941,58411052,8.28,1132,4,16,64,0,3435216,3,1560090.167,2,2008837.893,4,2,3,9372.96,5691,1731104.126,103860.2757,333817.9879,835765.8909
529,캡틴 아메리카: 윈터 솔져,1589141,58411052,8.28,1132,5,25,125,0,3435216,3,1560090.167,2,2008837.893,4,0,3,9372.96,5691,1731104.126,42032.47881,375850.4667,835765.8909
529,캡틴 아메리카: 윈터 솔져,1683082,58411052,8.28,1132,6,36,216,0,3435216,3,1560090.167,2,2008837.893,4,0,3,9372.96,5691,1731104.126,42032.47881,417882.9455,835765.8909
529,캡틴 아메리카: 윈터 솔져,1766727,58411052,8.28,1132,7,49,343,0,3435216,3,1560090.167,2,2008837.893,4,0,3,9372.96,5691,1731104.126,42032.47881,459915.4243,835765.8909
529,캡틴 아메리카: 윈터 솔져,1849806,58411052,8.28,1132,8,64,512,0,3435216,3,1560090.167,2,2008837.893,4,0,3,9372.96,5691,1731104.126,42032.47881,501947.9031,835765.8909
529,캡틴 아메리카: 윈터 솔져,1985833,58411052,8.28,1132,9,81,729,0,3435216,3,1560090.167,2,2008837.893,4,1,3,9372.96,5691,1731104.126,42032.47881,543980.3819,835765.8909
529,캡틴 아메리카: 윈터 솔져,2326547,58411052,8.28,1132,10,100,1000,0,3435216,3,1560090.167,2,2008837.893,4,2,3,9372.96,5691,1731104.126,103860.2757,647840.6576,835765.8909
529,캡틴 아메리카: 윈터 솔져,2611905,58411052,8.28,1132,11,121,1331,0,3435216,3,1560090.167,2,2008837.893,4,2,3,9372.96,5691,1731104.126,103860.2757,751700.9334,835765.8909
529,캡틴 아메리카: 윈터 솔져,2680874,58411052,8.28,1132,12,144,1728,0,3435216,3,1560090.167,2,2008837.893,4,0,3,9372.96,5691,1731104.126,42032.47881,793733.4122,835765.8909
529,캡틴 아메리카: 윈터 솔져,2738538,58411052,8.28,1132,13,169,2197,0,3435216,3,1560090.167,2,2008837.893,4,0,3,9372.96,5691,1731104.126,42032.47881,835765.891,835765.8909
530,캡틴 필립스,35261,2737954,8.43,393,0,0,0,0,1404985,2,1560090.167,2,2008837.893,4,0,3,3312.99,792,1731104.126,42032.47881,42032.47881,835765.8909
530,캡틴 필립스,52055,2737954,8.43,393,1,1,1,0,1404985,2,1560090.167,2,2008837.893,4,0,3,3312.99,792,1731104.126,42032.47881,84064.95763,835765.8909
530,캡틴 필립스,74538,2737954,8.43,393,2,4,8,0,1404985,2,1560090.167,2,2008837.893,4,1,3,3312.99,792,1731104.126,42032.47881,126097.4364,835765.8909
530,캡틴 필립스,114035,2737954,8.43,393,3,9,27,0,1404985,2,1560090.167,2,2008837.893,4,2,3,3312.99,792,1731104.126,103860.2757,229957.7122,835765.8909
530,캡틴 필립스,152017,2737954,8.43,393,4,16,64,0,1404985,2,1560090.167,2,2008837.893,4,2,3,3312.99,792,1731104.126,103860.2757,333817.9879,835765.8909
530,캡틴 필립스,165929,2737954,8.43,393,5,25,125,0,1404985,2,1560090.167,2,2008837.893,4,0,3,3312.99,792,1731104.126,42032.47881,375850.4667,835765.8909
530,캡틴 필립스,180603,2737954,8.43,393,6,36,216,0,1404985,2,1560090.167,2,2008837.893,4,0,3,3312.99,792,1731104.126,42032.47881,417882.9455,835765.8909
530,캡틴 필립스,186330,2737954,8.43,393,7,49,343,0,1404985,2,1560090.167,2,2008837.893,4,0,3,3312.99,792,1731104.126,42032.47881,459915.4243,835765.8909
530,캡틴 필립스,191814,2737954,8.43,393,8,64,512,0,1404985,2,1560090.167,2,2008837.893,4,0,3,3312.99,792,1731104.126,42032.47881,501947.9031,835765.8909
530,캡틴 필립스,198220,2737954,8.43,393,9,81,729,0,1404985,2,1560090.167,2,2008837.893,4,1,3,3312.99,792,1731104.126,42032.47881,543980.3819,835765.8909
530,캡틴 필립스,209316,2737954,8.43,393,10,100,1000,0,1404985,2,1560090.167,2,2008837.893,4,2,3,3312.99,792,1731104.126,103860.2757,647840.6576,835765.8909
530,캡틴 필립스,219077,2737954,8.43,393,11,121,1331,0,1404985,2,1560090.167,2,2008837.893,4,2,3,3312.99,792,1731104.126,103860.2757,751700.9334,835765.8909
530,캡틴 필립스,223044,2737954,8.43,393,12,144,1728,0,1404985,2,1560090.167,2,2008837.893,4,0,3,3312.99,792,1731104.126,42032.47881,793733.4122,835765.8909
530,캡틴 필립스,227226,2737954,8.43,393,13,169,2197,0,1404985,2,1560090.167,2,2008837.893,4,0,3,3312.99,792,1731104.126,42032.47881,835765.891,835765.8909
531,컨저링,86913,11259628,7.43,765,0,0,0,0,1852509.75,2,1767240.415,2,868331.5625,2,0,2,5683.95,3930,1731104.126,42032.47881,42032.47881,1099090.904
531,컨저링,176076,11259628,7.43,765,1,1,1,0,1852509.75,2,1767240.415,2,868331.5625,2,0,2,5683.95,3930,1731104.126,129807.4832,171839.962,1099090.904
531,컨저링,289984,11259628,7.43,765,2,4,8,0,1852509.75,2,1767240.415,2,868331.5625,2,0,2,5683.95,3930,1731104.126,129807.4832,301647.4453,1099090.904
531,컨저링,443569,11259628,7.43,765,3,9,27,0,1852509.75,2,1767240.415,2,868331.5625,2,1,2,5683.95,3930,1731104.126,129807.4832,431454.9285,1099090.904
531,컨저링,628155,11259628,7.43,765,4,16,64,0,1852509.75,2,1767240.415,2,868331.5625,2,2,2,5683.95,3930,1731104.126,103860.2757,535315.2042,1099090.904
531,컨저링,802439,11259628,7.43,765,5,25,125,0,1852509.75,2,1767240.415,2,868331.5625,2,2,2,5683.95,3930,1731104.126,103860.2757,639175.4799,1099090.904
531,컨저링,897327,11259628,7.43,765,6,36,216,0,1852509.75,2,1767240.415,2,868331.5625,2,0,2,5683.95,3930,1731104.126,42032.47881,681207.9587,1099090.904
531,컨저링,974182,11259628,7.43,765,7,49,343,0,1852509.75,2,1767240.415,2,868331.5625,2,0,2,5683.95,3930,1731104.126,42032.47881,723240.4376,1099090.904
531,컨저링,1048530,11259628,7.43,765,8,64,512,0,1852509.75,2,1767240.415,2,868331.5625,2,0,2,5683.95,3930,1731104.126,42032.47881,765272.9164,1099090.904
531,컨저링,1111682,11259628,7.43,765,9,81,729,0,1852509.75,2,1767240.415,2,868331.5625,2,0,2,5683.95,3930,1731104.126,42032.47881,807305.3952,1099090.904
531,컨저링,1211686,11259628,7.43,765,10,100,1000,0,1852509.75,2,1767240.415,2,868331.5625,2,1,2,5683.95,3930,1731104.126,42032.47881,849337.874,1099090.904
531,컨저링,1400607,11259628,7.43,765,11,121,1331,0,1852509.75,2,1767240.415,2,868331.5625,2,2,2,5683.95,3930,1731104.126,103860.2757,953198.1497,1099090.904
531,컨저링,1559858,11259628,7.43,765,12,144,1728,0,1852509.75,2,1767240.415,2,868331.5625,2,2,2,5683.95,3930,1731104.126,103860.2757,1057058.425,1099090.904
531,컨저링,1611254,11259628,7.43,765,13,169,2197,0,1852509.75,2,1767240.415,2,868331.5625,2,0,2,5683.95,3930,1731104.126,42032.47881,1099090.904,1099090.904
532,컨저링 2,75963,10925474,7.49,307,0,0,0,0,1852510,2,1767240,2,868331.6,2,0,2,2299.43,2988,1731104.126,42032.47881,42032.47881,835765.8909
532,컨저링 2,180030,10925474,7.49,307,1,1,1,0,1852510,2,1767240,2,868331.6,2,1,2,2299.43,2988,1731104.126,42032.47881,84064.95763,835765.8909
532,컨저링 2,372949,10925474,7.49,307,2,4,8,0,1852510,2,1767240,2,868331.6,2,2,2,2299.43,2988,1731104.126,103860.2757,187925.2333,835765.8909
532,컨저링 2,561084,10925474,7.49,307,3,9,27,0,1852510,2,1767240,2,868331.6,2,2,2,2299.43,2988,1731104.126,103860.2757,291785.5091,835765.8909
532,컨저링 2,636393,10925474,7.49,307,4,16,64,0,1852510,2,1767240,2,868331.6,2,0,2,2299.43,2988,1731104.126,42032.47881,333817.9879,835765.8909
532,컨저링 2,701477,10925474,7.49,307,5,25,125,0,1852510,2,1767240,2,868331.6,2,0,2,2299.43,2988,1731104.126,42032.47881,375850.4667,835765.8909
532,컨저링 2,769662,10925474,7.49,307,6,36,216,0,1852510,2,1767240,2,868331.6,2,0,2,2299.43,2988,1731104.126,42032.47881,417882.9455,835765.8909
532,컨저링 2,827336,10925474,7.49,307,7,49,343,0,1852510,2,1767240,2,868331.6,2,0,2,2299.43,2988,1731104.126,42032.47881,459915.4243,835765.8909
532,컨저링 2,922544,10925474,7.49,307,8,64,512,0,1852510,2,1767240,2,868331.6,2,1,2,2299.43,2988,1731104.126,42032.47881,501947.9031,835765.8909
532,컨저링 2,1102613,10925474,7.49,307,9,81,729,0,1852510,2,1767240,2,868331.6,2,2,2,2299.43,2988,1731104.126,103860.2757,605808.1788,835765.8909
532,컨저링 2,1247478,10925474,7.49,307,10,100,1000,0,1852510,2,1767240,2,868331.6,2,2,2,2299.43,2988,1731104.126,103860.2757,709668.4545,835765.8909
532,컨저링 2,1302631,10925474,7.49,307,11,121,1331,0,1852510,2,1767240,2,868331.6,2,0,2,2299.43,2988,1731104.126,42032.47881,751700.9334,835765.8909
532,컨저링 2,1357338,10925474,7.49,307,12,144,1728,0,1852510,2,1767240,2,868331.6,2,0,2,2299.43,2988,1731104.126,42032.47881,793733.4122,835765.8909
532,컨저링 2,1402101,10925474,7.49,307,13,169,2197,0,1852510,2,1767240,2,868331.6,2,0,2,2299.43,2988,1731104.126,42032.47881,835765.891,835765.8909
533,컨택트,59414,13718110,7.4,984,0,0,0,0,312910.3,1,1069502,2,1319583,3,0,2,7281.6,1477,1676603.312,42032.47881,42032.47881,835765.8909
533,컨택트,120420,13718110,7.4,984,1,1,1,0,312910.3,1,1069502,2,1319583,3,1,2,7281.6,1477,1676603.312,42032.47881,84064.95763,835765.8909
533,컨택트,246790,13718110,7.4,984,2,4,8,0,312910.3,1,1069502,2,1319583,3,2,2,7281.6,1477,1676603.312,103860.2757,187925.2333,835765.8909
533,컨택트,358342,13718110,7.4,984,3,9,27,0,312910.3,1,1069502,2,1319583,3,2,2,7281.6,1477,1676603.312,103860.2757,291785.5091,835765.8909
533,컨택트,395239,13718110,7.4,984,4,16,64,0,312910.3,1,1069502,2,1319583,3,0,2,7281.6,1477,1676603.312,42032.47881,333817.9879,835765.8909
533,컨택트,429456,13718110,7.4,984,5,25,125,0,312910.3,1,1069502,2,1319583,3,0,2,7281.6,1477,1676603.312,42032.47881,375850.4667,835765.8909
533,컨택트,457862,13718110,7.4,984,6,36,216,0,312910.3,1,1069502,2,1319583,3,0,2,7281.6,1477,1676603.312,42032.47881,417882.9455,835765.8909
533,컨택트,474040,13718110,7.4,984,7,49,343,0,312910.3,1,1069502,2,1319583,3,0,2,7281.6,1477,1676603.312,42032.47881,459915.4243,835765.8909
533,컨택트,493618,13718110,7.4,984,8,64,512,0,312910.3,1,1069502,2,1319583,3,1,2,7281.6,1477,1676603.312,42032.47881,501947.9031,835765.8909
533,컨택트,531553,13718110,7.4,984,9,81,729,0,312910.3,1,1069502,2,1319583,3,2,2,7281.6,1477,1676603.312,103860.2757,605808.1788,835765.8909
533,컨택트,563991,13718110,7.4,984,10,100,1000,0,312910.3,1,1069502,2,1319583,3,2,2,7281.6,1477,1676603.312,103860.2757,709668.4545,835765.8909
533,컨택트,575725,13718110,7.4,984,11,121,1331,0,312910.3,1,1069502,2,1319583,3,0,2,7281.6,1477,1676603.312,42032.47881,751700.9334,835765.8909
533,컨택트,588639,13718110,7.4,984,12,144,1728,0,312910.3,1,1069502,2,1319583,3,0,2,7281.6,1477,1676603.312,42032.47881,793733.4122,835765.8909
533,컨택트,591671,13718110,7.4,984,13,169,2197,0,312910.3,1,1069502,2,1319583,3,0,2,7281.6,1477,1676603.312,42032.47881,835765.891,835765.8909
534,컬러풀 웨딩즈,22037,571410,8.48,153,0,0,0,2,189557,1,216825.7,1,1145680,3,0,3,1297.44,340,1676603.312,42032.47881,42032.47881,835765.8909
534,컬러풀 웨딩즈,42630,571410,8.48,153,1,1,1,2,189557,1,216825.7,1,1145680,3,1,3,1297.44,340,1676603.312,42032.47881,84064.95763,835765.8909
534,컬러풀 웨딩즈,77937,571410,8.48,153,2,4,8,2,189557,1,216825.7,1,1145680,3,2,3,1297.44,340,1676603.312,103860.2757,187925.2333,835765.8909
534,컬러풀 웨딩즈,106046,571410,8.48,153,3,9,27,2,189557,1,216825.7,1,1145680,3,2,3,1297.44,340,1676603.312,103860.2757,291785.5091,835765.8909
534,컬러풀 웨딩즈,120058,571410,8.48,153,4,16,64,2,189557,1,216825.7,1,1145680,3,0,3,1297.44,340,1676603.312,42032.47881,333817.9879,835765.8909
534,컬러풀 웨딩즈,134649,571410,8.48,153,5,25,125,2,189557,1,216825.7,1,1145680,3,0,3,1297.44,340,1676603.312,42032.47881,375850.4667,835765.8909
534,컬러풀 웨딩즈,149154,571410,8.48,153,6,36,216,2,189557,1,216825.7,1,1145680,3,0,3,1297.44,340,1676603.312,42032.47881,417882.9455,835765.8909
534,컬러풀 웨딩즈,153013,571410,8.48,153,7,49,343,2,189557,1,216825.7,1,1145680,3,0,3,1297.44,340,1676603.312,42032.47881,459915.4243,835765.8909
534,컬러풀 웨딩즈,157640,571410,8.48,153,8,64,512,2,189557,1,216825.7,1,1145680,3,1,3,1297.44,340,1676603.312,42032.47881,501947.9031,835765.8909
534,컬러풀 웨딩즈,165154,571410,8.48,153,9,81,729,2,189557,1,216825.7,1,1145680,3,2,3,1297.44,340,1676603.312,103860.2757,605808.1788,835765.8909
534,컬러풀 웨딩즈,171740,571410,8.48,153,10,100,1000,2,189557,1,216825.7,1,1145680,3,2,3,1297.44,340,1676603.312,103860.2757,709668.4545,835765.8909
534,컬러풀 웨딩즈,174146,571410,8.48,153,11,121,1331,2,189557,1,216825.7,1,1145680,3,0,3,1297.44,340,1676603.312,42032.47881,751700.9334,835765.8909
534,컬러풀 웨딩즈,176425,571410,8.48,153,12,144,1728,2,189557,1,216825.7,1,1145680,3,0,3,1297.44,340,1676603.312,42032.47881,793733.4122,835765.8909
534,컬러풀 웨딩즈,180153,571410,8.48,153,13,169,2197,2,189557,1,216825.7,1,1145680,3,0,3,1297.44,340,1676603.312,42032.47881,835765.891,835765.8909
535,콩: 스컬 아일랜드,98822,22949940,6.58,748,0,0,0,0,1683146,2,1767240,2,2008838,4,0,3,4921.84,1375,1676603.312,42032.47881,42032.47881,835765.8909
535,콩: 스컬 아일랜드,188145,22949940,6.58,748,1,1,1,0,1683146,2,1767240,2,2008838,4,0,3,4921.84,1375,1676603.312,42032.47881,84064.95763,835765.8909
535,콩: 스컬 아일랜드,309023,22949940,6.58,748,2,4,8,0,1683146,2,1767240,2,2008838,4,1,3,4921.84,1375,1676603.312,42032.47881,126097.4364,835765.8909
535,콩: 스컬 아일랜드,674414,22949940,6.58,748,3,9,27,0,1683146,2,1767240,2,2008838,4,2,3,4921.84,1375,1676603.312,103860.2757,229957.7122,835765.8909
535,콩: 스컬 아일랜드,1011350,22949940,6.58,748,4,16,64,0,1683146,2,1767240,2,2008838,4,2,3,4921.84,1375,1676603.312,103860.2757,333817.9879,835765.8909
535,콩: 스컬 아일랜드,1076210,22949940,6.58,748,5,25,125,0,1683146,2,1767240,2,2008838,4,0,3,4921.84,1375,1676603.312,42032.47881,375850.4667,835765.8909
535,콩: 스컬 아일랜드,1140140,22949940,6.58,748,6,36,216,0,1683146,2,1767240,2,2008838,4,0,3,4921.84,1375,1676603.312,42032.47881,417882.9455,835765.8909
535,콩: 스컬 아일랜드,1195510,22949940,6.58,748,7,49,343,0,1683146,2,1767240,2,2008838,4,0,3,4921.84,1375,1676603.312,42032.47881,459915.4243,835765.8909
535,콩: 스컬 아일랜드,1231517,22949940,6.58,748,8,64,512,0,1683146,2,1767240,2,2008838,4,0,3,4921.84,1375,1676603.312,42032.47881,501947.9031,835765.8909
535,콩: 스컬 아일랜드,1283051,22949940,6.58,748,9,81,729,0,1683146,2,1767240,2,2008838,4,1,3,4921.84,1375,1676603.312,42032.47881,543980.3819,835765.8909
535,콩: 스컬 아일랜드,1424317,22949940,6.58,748,10,100,1000,0,1683146,2,1767240,2,2008838,4,2,3,4921.84,1375,1676603.312,103860.2757,647840.6576,835765.8909
535,콩: 스컬 아일랜드,1549189,22949940,6.58,748,11,121,1331,0,1683146,2,1767240,2,2008838,4,2,3,4921.84,1375,1676603.312,103860.2757,751700.9334,835765.8909
535,콩: 스컬 아일랜드,1573739,22949940,6.58,748,12,144,1728,0,1683146,2,1767240,2,2008838,4,0,3,4921.84,1375,1676603.312,42032.47881,793733.4122,835765.8909
535,콩: 스컬 아일랜드,1595383,22949940,6.58,748,13,169,2197,0,1683146,2,1767240,2,2008838,4,0,3,4921.84,1375,1676603.312,42032.47881,835765.891,835765.8909
536,쿵푸팬더3,224499,13740514,7.75,404,0,0,0,0,3800622,4,1873169,2,670653.5,2,0,2,3131,8859,701045.3636,42032.47881,42032.47881,1099090.904
536,쿵푸팬더3,439574,13740514,7.75,404,1,1,1,0,3800622,4,1873169,2,670653.5,2,1,2,3131,8859,701045.3636,42032.47881,84064.95763,1099090.904
536,쿵푸팬더3,1029844,13740514,7.75,404,2,4,8,0,3800622,4,1873169,2,670653.5,2,2,2,3131,8859,701045.3636,103860.2757,187925.2333,1099090.904
536,쿵푸팬더3,1602023,13740514,7.75,404,3,9,27,0,3800622,4,1873169,2,670653.5,2,2,2,3131,8859,701045.3636,103860.2757,291785.5091,1099090.904
536,쿵푸팬더3,1705110,13740514,7.75,404,4,16,64,0,3800622,4,1873169,2,670653.5,2,0,2,3131,8859,701045.3636,42032.47881,333817.9879,1099090.904
536,쿵푸팬더3,1799793,13740514,7.75,404,5,25,125,0,3800622,4,1873169,2,670653.5,2,0,2,3131,8859,701045.3636,42032.47881,375850.4667,1099090.904
536,쿵푸팬더3,1863584,13740514,7.75,404,6,36,216,0,3800622,4,1873169,2,670653.5,2,0,2,3131,8859,701045.3636,42032.47881,417882.9455,1099090.904
536,쿵푸팬더3,1925527,13740514,7.75,404,7,49,343,0,3800622,4,1873169,2,670653.5,2,0,2,3131,8859,701045.3636,42032.47881,459915.4243,1099090.904
536,쿵푸팬더3,2020031,13740514,7.75,404,8,64,512,0,3800622,4,1873169,2,670653.5,2,1,2,3131,8859,701045.3636,42032.47881,501947.9031,1099090.904
536,쿵푸팬더3,2277485,13740514,7.75,404,9,81,729,0,3800622,4,1873169,2,670653.5,2,2,2,3131,8859,701045.3636,103860.2757,605808.1788,1099090.904
536,쿵푸팬더3,2477670,13740514,7.75,404,10,100,1000,0,3800622,4,1873169,2,670653.5,2,2,2,3131,8859,701045.3636,103860.2757,709668.4545,1099090.904
536,쿵푸팬더3,2674091,13740514,7.75,404,11,121,1331,0,3800622,4,1873169,2,670653.5,2,0,2,3131,8859,701045.3636,129807.4832,839475.9378,1099090.904
536,쿵푸팬더3,2986762,13740514,7.75,404,12,144,1728,0,3800622,4,1873169,2,670653.5,2,0,2,3131,8859,701045.3636,129807.4832,969283.421,1099090.904
536,쿵푸팬더3,3272043,13740514,7.75,404,13,169,2197,0,3800622,4,1873169,2,670653.5,2,0,2,3131,8859,701045.3636,129807.4832,1099090.904,1099090.904
537,크루즈 패밀리,86753,16988544,9.2,324,0,0,0,0,736835,1,1873169.49,2,670653.4828,2,0,2,2980.8,1115,701045.3636,42032.47881,42032.47881,923540.8953
537,크루즈 패밀리,201104,16988544,9.2,324,1,1,1,0,736835,1,1873169.49,2,670653.4828,2,1,2,2980.8,1115,701045.3636,129807.4832,171839.962,923540.8953
537,크루즈 패밀리,292194,16988544,9.2,324,2,4,8,0,736835,1,1873169.49,2,670653.4828,2,2,2,2980.8,1115,701045.3636,103860.2757,275700.2378,923540.8953
537,크루즈 패밀리,393548,16988544,9.2,324,3,9,27,0,736835,1,1873169.49,2,670653.4828,2,2,2,2980.8,1115,701045.3636,103860.2757,379560.5135,923540.8953
537,크루즈 패밀리,400552,16988544,9.2,324,4,16,64,0,736835,1,1873169.49,2,670653.4828,2,0,2,2980.8,1115,701045.3636,42032.47881,421592.9923,923540.8953
537,크루즈 패밀리,407024,16988544,9.2,324,5,25,125,0,736835,1,1873169.49,2,670653.4828,2,0,2,2980.8,1115,701045.3636,42032.47881,463625.4711,923540.8953
537,크루즈 패밀리,412025,16988544,9.2,324,6,36,216,0,736835,1,1873169.49,2,670653.4828,2,0,2,2980.8,1115,701045.3636,42032.47881,505657.9499,923540.8953
537,크루즈 패밀리,416486,16988544,9.2,324,7,49,343,0,736835,1,1873169.49,2,670653.4828,2,0,2,2980.8,1115,701045.3636,42032.47881,547690.4287,923540.8953
537,크루즈 패밀리,424003,16988544,9.2,324,8,64,512,0,736835,1,1873169.49,2,670653.4828,2,1,2,2980.8,1115,701045.3636,42032.47881,589722.9075,923540.8953
537,크루즈 패밀리,486898,16988544,9.2,324,9,81,729,0,736835,1,1873169.49,2,670653.4828,2,2,2,2980.8,1115,701045.3636,103860.2757,693583.1832,923540.8953
537,크루즈 패밀리,556475,16988544,9.2,324,10,100,1000,0,736835,1,1873169.49,2,670653.4828,2,2,2,2980.8,1115,701045.3636,103860.2757,797443.459,923540.8953
537,크루즈 패밀리,561268,16988544,9.2,324,11,121,1331,0,736835,1,1873169.49,2,670653.4828,2,0,2,2980.8,1115,701045.3636,42032.47881,839475.9378,923540.8953
537,크루즈 패밀리,565756,16988544,9.2,324,12,144,1728,0,736835,1,1873169.49,2,670653.4828,2,0,2,2980.8,1115,701045.3636,42032.47881,881508.4166,923540.8953
537,크루즈 패밀리,571414,16988544,9.2,324,13,169,2197,0,736835,1,1873169.49,2,670653.4828,2,0,2,2980.8,1115,701045.3636,42032.47881,923540.8954,923540.8953
538,클라우드 아틀라스,47268,3670505,8.22,1338,0,0,0,0,450116,1,1665753.608,2,1319583.318,3,0,2,10998.36,6350,808491.7238,42032.47881,42032.47881,835765.8909
538,클라우드 아틀라스,86101,3670505,8.22,1338,1,1,1,0,450116,1,1665753.608,2,1319583.318,3,0,2,10998.36,6350,808491.7238,42032.47881,84064.95763,835765.8909
538,클라우드 아틀라스,133554,3670505,8.22,1338,2,4,8,0,450116,1,1665753.608,2,1319583.318,3,1,2,10998.36,6350,808491.7238,42032.47881,126097.4364,835765.8909
538,클라우드 아틀라스,223791,3670505,8.22,1338,3,9,27,0,450116,1,1665753.608,2,1319583.318,3,2,2,10998.36,6350,808491.7238,103860.2757,229957.7122,835765.8909
538,클라우드 아틀라스,299825,3670505,8.22,1338,4,16,64,0,450116,1,1665753.608,2,1319583.318,3,2,2,10998.36,6350,808491.7238,103860.2757,333817.9879,835765.8909
538,클라우드 아틀라스,323664,3670505,8.22,1338,5,25,125,0,450116,1,1665753.608,2,1319583.318,3,0,2,10998.36,6350,808491.7238,42032.47881,375850.4667,835765.8909
538,클라우드 아틀라스,345990,3670505,8.22,1338,6,36,216,0,450116,1,1665753.608,2,1319583.318,3,0,2,10998.36,6350,808491.7238,42032.47881,417882.9455,835765.8909
538,클라우드 아틀라스,368040,3670505,8.22,1338,7,49,343,0,450116,1,1665753.608,2,1319583.318,3,0,2,10998.36,6350,808491.7238,42032.47881,459915.4243,835765.8909
538,클라우드 아틀라스,378624,3670505,8.22,1338,8,64,512,0,450116,1,1665753.608,2,1319583.318,3,0,2,10998.36,6350,808491.7238,42032.47881,501947.9031,835765.8909
538,클라우드 아틀라스,390420,3670505,8.22,1338,9,81,729,0,450116,1,1665753.608,2,1319583.318,3,1,2,10998.36,6350,808491.7238,42032.47881,543980.3819,835765.8909
538,클라우드 아틀라스,410337,3670505,8.22,1338,10,100,1000,0,450116,1,1665753.608,2,1319583.318,3,2,2,10998.36,6350,808491.7238,103860.2757,647840.6576,835765.8909
538,클라우드 아틀라스,426659,3670505,8.22,1338,11,121,1331,0,450116,1,1665753.608,2,1319583.318,3,2,2,10998.36,6350,808491.7238,103860.2757,751700.9334,835765.8909
538,클라우드 아틀라스,433176,3670505,8.22,1338,12,144,1728,0,450116,1,1665753.608,2,1319583.318,3,0,2,10998.36,6350,808491.7238,42032.47881,793733.4122,835765.8909
538,클라우드 아틀라스,440579,3670505,8.22,1338,13,169,2197,0,450116,1,1665753.608,2,1319583.318,3,0,2,10998.36,6350,808491.7238,42032.47881,835765.891,835765.8909
539,클로버필드 10번지,53444,2156693,6.6,398,0,0,0,0,356417,1,1154853,2,1147920,3,0,3,2626.8,352,1731104.126,42032.47881,42032.47881,923540.8953
539,클로버필드 10번지,100018,2156693,6.6,398,1,1,1,0,356417,1,1154853,2,1147920,3,1,3,2626.8,352,1731104.126,42032.47881,84064.95763,923540.8953
539,클로버필드 10번지,181641,2156693,6.6,398,2,4,8,0,356417,1,1154853,2,1147920,3,2,3,2626.8,352,1731104.126,103860.2757,187925.2333,923540.8953
539,클로버필드 10번지,236560,2156693,6.6,398,3,9,27,0,356417,1,1154853,2,1147920,3,2,3,2626.8,352,1731104.126,103860.2757,291785.5091,923540.8953
539,클로버필드 10번지,252654,2156693,6.6,398,4,16,64,0,356417,1,1154853,2,1147920,3,0,3,2626.8,352,1731104.126,42032.47881,333817.9879,923540.8953
539,클로버필드 10번지,274406,2156693,6.6,398,5,25,125,0,356417,1,1154853,2,1147920,3,0,3,2626.8,352,1731104.126,42032.47881,375850.4667,923540.8953
539,클로버필드 10번지,295859,2156693,6.6,398,6,36,216,0,356417,1,1154853,2,1147920,3,0,3,2626.8,352,1731104.126,129807.4832,505657.9499,923540.8953
539,클로버필드 10번지,301267,2156693,6.6,398,7,49,343,0,356417,1,1154853,2,1147920,3,0,3,2626.8,352,1731104.126,42032.47881,547690.4287,923540.8953
